,words,document_frequency,idf
13633,スパコン,6,3.5897863989196144
13634,ロイヤリティ,76,2.5178338817797328
13635,キンダー,1,4.226694400154885
13636,きょう,15,3.2122133879933243
13637,sirokurosumairu,1,4.226694400154885
13638,オロキンセル,1,4.226694400154885
13639,グリア,39,2.8055352693052913
13640,DVDShirnk,1,4.226694400154885
13641,ウェル,107,2.369552389377314
13642,andymori,2,4.0048284711681985
13643,スケジュール,84,2.4745007449245384
13644,ミクシィ,12,3.3056866357425165
13645,気兼ね,6,3.5897863989196144
13646,Geforce,9,3.4249245999275257
13647,インタ,1526,1.1920673671416213
13648,居心地,13,3.2722456934067816
13649,beqbne,1,4.226694400154885
13650,アリババテンセント,1,4.226694400154885
13651,BBM,3,3.85868325544004
13652,PRSNEswichPC,1,4.226694400154885
13653,BIASAMPprofessional,1,4.226694400154885
13654,outdoorproducts,1,4.226694400154885
13655,インフェルニティバリア,1,4.226694400154885
13656,ミリチッチペコィッチアンソニーランドルフトリバー,1,4.226694400154885
13657,PerlPHPJavascript,1,4.226694400154885
13658,やまやま,2,4.0048284711681985
13659,土産物,4,3.7495216052854055
13660,エチレンブチルアクリレートコポリマー,1,4.226694400154885
13661,サッズ,5,3.662354248157242
13662,イーサリアム,9,3.4249245999275257
13663,DbExecuteSQLTxtEndSub,1,4.226694400154885
13664,FORTRAN,2,4.0048284711681985
13665,SpecAO,2,4.0048284711681985
13666,dpX,1,4.226694400154885
13667,EGR,3,3.85868325544004
13668,アイシンエイダブリュアイシン,2,4.0048284711681985
13669,エオルゼア,9,3.4249245999275257
13670,RESTRT,2,4.0048284711681985
13671,補てん,4,3.7495216052854055
13672,ニックボロテリーテニスアカデミー,1,4.226694400154885
13673,WiiUWindowsPCSwitchPS,1,4.226694400154885
13674,Company,6,3.5897863989196144
13675,アラー,37,2.8281355056245867
13676,Fallout,9,3.4249245999275257
13677,ロン毛,1,4.226694400154885
13678,ジョセフシュンペーター,1,4.226694400154885
13679,ケッセル,1,4.226694400154885
13680,SHOP,5,3.662354248157242
13681,NDP,1,4.226694400154885
13682,relationshipnownotlikeus,1,4.226694400154885
13683,diesiraeChuSingura,1,4.226694400154885
13684,MAZDA,4,3.7495216052854055
13685,知りあい,2,4.0048284711681985
13686,Norwasian,1,4.226694400154885
13687,alliance,4,3.7495216052854055
13688,トリップ,13,3.2722456934067816
13689,オルターガイストオルターガイスト,1,4.226694400154885
13690,relay,1,4.226694400154885
13691,逆戻り,6,3.5897863989196144
13692,ResEdit,4,3.7495216052854055
13693,ecommerce,1,4.226694400154885
13694,BRexit,1,4.226694400154885
13695,ソリュージョンズタカタ,1,4.226694400154885
13696,ガイドブック,9,3.4249245999275257
13697,ラジエター,2,4.0048284711681985
13698,NMB,5,3.662354248157242
13699,バロネス,3,3.85868325544004
13700,キュビスム,2,4.0048284711681985
13701,Microsoftsurfacelaptop,1,4.226694400154885
13702,待ち伏せ,2,4.0048284711681985
13703,Picture,11,3.3419159945656185
13704,Custom,24,3.0132242772967293
13705,windowslive,1,4.226694400154885
13706,デイビス,8,3.4732464636306752
13707,シンセサイザー,5,3.662354248157242
13708,ヘルスケア,9,3.4249245999275257
13709,トラブル,192,2.115061272651252
13710,ドレイ,37,2.8281355056245867
13711,ブレイブリーデフォルトフォーザシークウェル,29,2.9324823638016255
13712,Mark,50,2.6986516917551766
13713,ゴルフシャフトダイナミックゴールドツアーイシュー,1,4.226694400154885
13714,セガワールドドライバーズチャンピオンシップツー,1,4.226694400154885
13715,ジャベリン,2,4.0048284711681985
13716,笑い者,5,3.662354248157242
13717,ンテグレイイングリーンモントライゼクリノガウディー,1,4.226694400154885
13718,HWM,2,4.0048284711681985
13719,外付け,50,2.6986516917551766
13720,バーン,80,2.495630510506353
13721,ジャージャー,1,4.226694400154885
13722,CitiesSkylkine,1,4.226694400154885
13723,切り口,36,2.839891112083867
13724,IEFxChrome,1,4.226694400154885
13725,cpublic,2,4.0048284711681985
13726,友だち,7,3.527621309401949
13727,FirewallControlTinyWall,1,4.226694400154885
13728,マイスタリンシューベルト,1,4.226694400154885
13729,Skyrim,6,3.5897863989196144
13730,テレグラフ,1,4.226694400154885
13731,mineo,5,3.662354248157242
13732,アウトタスキング,1,4.226694400154885
13733,襟付き,1,4.226694400154885
13734,BOBOX,4,3.7495216052854055
13735,JavaC,13,3.2722456934067816
13736,TSMA,2,4.0048284711681985
13737,ザトゥルースアントルド,1,4.226694400154885
13738,バイン,36,2.839891112083867
13739,USBtypeC,1,4.226694400154885
13740,プライミング,4,3.7495216052854055
13741,ラスト,433,1.7583110755072278
13742,ルビー,28,2.947476717509446
13743,フィルハーマジック,2,4.0048284711681985
13744,WAVE,55,2.657564016260194
13745,独りぼっち,2,4.0048284711681985
13746,コルチゾール,1,4.226694400154885
13747,夏ばて,1,4.226694400154885
13748,EricAlexanderLucasToo,1,4.226694400154885
13749,アザミ,4,3.7495216052854055
13750,SELLTS,1,4.226694400154885
13751,AKL,2,4.0048284711681985
13752,ACTION,5,3.662354248157242
13753,バイオリベダクソリマスター,1,4.226694400154885
13754,MARKROSAS,2,4.0048284711681985
13755,親任せ,1,4.226694400154885
13756,目覚め,30,2.91798734201379
13757,CPUInteliGHz,1,4.226694400154885
13758,Duct,1,4.226694400154885
13759,moneytimehack,1,4.226694400154885
13760,セキリュティ,3,3.85868325544004
13761,カルディナ,2,4.0048284711681985
13762,打ちっ放し,2,4.0048284711681985
13763,SFTP,2,4.0048284711681985
13764,sethecompanywhichshouldbe,1,4.226694400154885
13765,トーマ,28,2.947476717509446
13766,キャットソフトブレーンパーソルプロセステクノロジー,1,4.226694400154885
13767,初めごろ,1,4.226694400154885
13768,行き止まり,3,3.85868325544004
13769,even,36,2.839891112083867
13770,デザイナーモデラーコンポジッター,1,4.226694400154885
13771,テクスチャ,114,2.342034590607518
13772,configsearchpathpatterns,1,4.226694400154885
13773,BASIC,7,3.527621309401949
13774,MPCstudioblack,1,4.226694400154885
13775,HelixFloor,1,4.226694400154885
13776,コアコンピタンスリソースベース,1,4.226694400154885
13777,WTPWebToolsPlatform,1,4.226694400154885
13778,geforceRTX,1,4.226694400154885
13779,キャンベルクラレント,1,4.226694400154885
13780,ちはやふる,1,4.226694400154885
13781,スパーキーライル,1,4.226694400154885
13782,ジャックジョンソン,1,4.226694400154885
13783,脅かし,5,3.662354248157242
13784,オニツカタイガーアライアンス,1,4.226694400154885
13785,サーベイランス,2,4.0048284711681985
13786,リセール,13,3.2722456934067816
13787,ヨウジ,1,4.226694400154885
13788,パーソン,19,3.112441715160842
13789,チヌーク,1,4.226694400154885
13790,mailsupportthebinarycom,2,4.0048284711681985
13791,金余り,1,4.226694400154885
13792,シャガール,2,4.0048284711681985
13793,sdestroymembersupdate,1,4.226694400154885
13794,もめごと,2,4.0048284711681985
13795,Biodiversity,1,4.226694400154885
13796,スイープ,6,3.5897863989196144
13797,ベーコン,1,4.226694400154885
13798,まなざし,1,4.226694400154885
13799,ドーム,62,2.6058564546870593
13800,singularity,2,4.0048284711681985
13801,IOT,24,3.0132242772967293
13802,パリッシュ,2,4.0048284711681985
13803,スペーサー,1,4.226694400154885
13804,ボールペンラミー,1,4.226694400154885
13805,ローソンセブンイレブン,1,4.226694400154885
13806,クロル,2,4.0048284711681985
13807,ゼンハイザーコンシューマー,1,4.226694400154885
13808,ロナルドマクドナルド,3,3.85868325544004
13809,ハーロー,1,4.226694400154885
13810,あきら,71,2.5472754173258845
13811,tsudaacjpfacultydeptinti,1,4.226694400154885
13812,Theory,2,4.0048284711681985
13813,アレンジメント,3,3.85868325544004
13814,twofronts,4,3.7495216052854055
13815,ウォントゥ,1,4.226694400154885
13816,メタバーストホロライブオルタナティブ,1,4.226694400154885
13817,BLL,1,4.226694400154885
13818,オリジネータ,1,4.226694400154885
13819,DCTAT,1,4.226694400154885
13820,ogg,8,3.4732464636306752
13821,integrationgrowsmuch,1,4.226694400154885
13822,シェード,8,3.4732464636306752
13823,パチプロ,6,3.5897863989196144
13824,ThecapitalofManchukuoof,1,4.226694400154885
13825,Julian,1,4.226694400154885
13826,オリエントスターコンテンポラリーシリーズ,1,4.226694400154885
13827,アーニャ,1,4.226694400154885
13828,アフューグッドメンディスクロージャー,1,4.226694400154885
13829,AfDB,1,4.226694400154885
13830,RDNA,6,3.5897863989196144
13831,しょく,3,3.85868325544004
13832,ウッド,187,2.126577274859927
13833,ペンシルベニア,1,4.226694400154885
13834,Evolution,2,4.0048284711681985
13835,XHTML,9,3.4249245999275257
13836,mhpHD,2,4.0048284711681985
13837,Epigonen,7,3.527621309401949
13838,アレルギー,24,3.0132242772967293
13839,ZoneContact,1,4.226694400154885
13840,ユニセフ,3,3.85868325544004
13841,グレース,10,3.3814417213378745
13842,リミカタ,4,3.7495216052854055
13843,BLR,2,4.0048284711681985
13844,GOOD,9,3.4249245999275257
13845,ジャスティン,9,3.4249245999275257
13846,CAATbox,1,4.226694400154885
13847,ABO,4,3.7495216052854055
13848,街作り,2,4.0048284711681985
13849,ItemsSource,1,4.226694400154885
13850,WindowsDriverFoundation,1,4.226694400154885
13851,中縫い,2,4.0048284711681985
13852,ステイタス,10,3.3814417213378745
13853,泣きっ面,1,4.226694400154885
13854,セレンディピティジョーブラック,1,4.226694400154885
13855,イレブン,78,2.5065911985259244
13856,ブローニングシナジートラップ,1,4.226694400154885
13857,リッピング,92,2.435077814298736
13858,ナポレ,12,3.3056866357425165
13859,神谷町,1,4.226694400154885
13860,スキヤキ,1,4.226694400154885
13861,kindid,11,3.3419159945656185
13862,iQM,3,3.85868325544004
13863,iMovie,5,3.662354248157242
13864,OfficeOfficepowerpntexe,2,4.0048284711681985
13865,Distortion,3,3.85868325544004
13866,ジェイケイマヤヒメ,1,4.226694400154885
13867,貼り紙,2,4.0048284711681985
13868,AccelShiftV,2,4.0048284711681985
13869,docomoauSoftBank,2,4.0048284711681985
13870,Free,30,2.91798734201379
13871,microSDXC,2,4.0048284711681985
13872,デフレ,26,2.979110097014567
13873,酒好き,3,3.85868325544004
13874,self,25,2.9958329862127773
13875,foam,2,4.0048284711681985
13876,バロメータ,2,4.0048284711681985
13877,flock,3,3.85868325544004
13878,アーマチュア,1,4.226694400154885
13879,lay,223,2.049677543131912
13880,南回り,1,4.226694400154885
13881,AmokDVDShrinker,1,4.226694400154885
13882,NAT,54,2.6654777125691034
13883,ゲーミング,65,2.5854435072186974
13884,ApplellVisiCalcIBM,1,4.226694400154885
13885,千恵子,1,4.226694400154885
13886,alfalfalfacomarchiveshtml,1,4.226694400154885
13887,RESCUE,1,4.226694400154885
13888,WEBSTER,1,4.226694400154885
13889,地団駄,1,4.226694400154885
13890,RyzenRADEONRXXTDDRGBX,1,4.226694400154885
13891,TVer,3,3.85868325544004
13892,Goterrorfromtablehandler,2,4.0048284711681985
13893,City,14,3.241194272137845
13894,ディブリーフィングワーク,1,4.226694400154885
13895,スパルタンスパータンダローダロウ,1,4.226694400154885
13896,メイドインマンハッタンジェニファーロペス,2,4.0048284711681985
13897,かさ上げ,2,4.0048284711681985
13898,クオンツ,2,4.0048284711681985
13899,CFO,2,4.0048284711681985
13900,bobreakcomlangjaTheoption,1,4.226694400154885
13901,SCMSupplyChainManagement,1,4.226694400154885
13902,出来物,1,4.226694400154885
13903,MUFG,14,3.241194272137845
13904,すのこ,6,3.5897863989196144
13905,ニキビ肌,1,4.226694400154885
13906,DesktopCymo,9,3.4249245999275257
13907,third,3,3.85868325544004
13908,ジョアキム,1,4.226694400154885
13909,Clowe,1,4.226694400154885
13910,余所者,1,4.226694400154885
13911,BLASTN,1,4.226694400154885
13912,ゼロサムゲームゼロサムゲーム,1,4.226694400154885
13913,レィストロース,4,3.7495216052854055
13914,リバーブ,11,3.3419159945656185
13915,リミックス,5,3.662354248157242
13916,遊び人,2,4.0048284711681985
13917,hadoop,1,4.226694400154885
13918,ストロベリー,1,4.226694400154885
13919,Swift,4,3.7495216052854055
13920,ケンドー,1,4.226694400154885
13921,フランクフルト,24,3.0132242772967293
13922,グルコース,17,3.159472659017989
13923,IRinvestorsrelations,1,4.226694400154885
13924,アクチュエータ,1,4.226694400154885
13925,ミックジャクソン,1,4.226694400154885
13926,ラジアル,84,2.4745007449245384
13927,フッ素,4,3.7495216052854055
13928,アクロカントサウルス,1,4.226694400154885
13929,リアリティー,5,3.662354248157242
13930,NAMED,1,4.226694400154885
13931,Word,231,2.034265403315314
13932,WinRAR,4,3.7495216052854055
13933,みじん,1,4.226694400154885
13934,Friend,2,4.0048284711681985
13935,能書き,3,3.85868325544004
13936,PROTOOLSWAVES,1,4.226694400154885
13937,デタラメ,31,2.903959428470664
13938,エクシオグリークルーズクレスコ,1,4.226694400154885
13939,テクノソリューションズソリューションズ,1,4.226694400154885
13940,ザクレイ,1,4.226694400154885
13941,Phicen,2,4.0048284711681985
13942,ケヤリムシ,1,4.226694400154885
13943,PTS,10,3.3814417213378745
13944,TNG,3,3.85868325544004
13945,ケイトベッキンセール,9,3.4249245999275257
13946,FarHarbor,2,4.0048284711681985
13947,マイティダックセカンドベスト,1,4.226694400154885
13948,ユービーアイソフト,1,4.226694400154885
13949,そばや,2,4.0048284711681985
13950,フォーカスト,2,4.0048284711681985
13951,おんぼろ,1,4.226694400154885
13952,ショタ,1,4.226694400154885
13953,人混み,5,3.662354248157242
13954,口コミ,75,2.523565595109842
13955,ーリーナスクレイザトレバーアリーザタイラストーマス,1,4.226694400154885
13956,Wahiba,1,4.226694400154885
13957,ファイナルメドベネワザギトワポゴリラヤオズモンド,1,4.226694400154885
13958,ヘンリークリーェクナ,1,4.226694400154885
13959,MDRCDST,1,4.226694400154885
13960,documentoncontextmenu,2,4.0048284711681985
13961,読みがな,2,4.0048284711681985
13962,阿僧祇,1,4.226694400154885
13963,ショアジギロッド,1,4.226694400154885
13964,Variant,9,3.4249245999275257
13965,箱詰め,3,3.85868325544004
13966,RAVPHV,1,4.226694400154885
13967,adder,2,4.0048284711681985
13968,フローシャイム,6,3.5897863989196144
13969,アレンアイァーソン,1,4.226694400154885
13970,IPvIPoEIPv,4,3.7495216052854055
13971,aGoto,1,4.226694400154885
13972,ストリーム,28,2.947476717509446
13973,ルイーザ,3,3.85868325544004
13974,PeopleEveryday,1,4.226694400154885
13975,looserouse,1,4.226694400154885
13976,WLITXGBUFFALO,6,3.5897863989196144
13977,ケイタイ,2,4.0048284711681985
13978,INDIANMOTOCYCLE,2,4.0048284711681985
13979,アローラ,1,4.226694400154885
13980,CITY,5,3.662354248157242
13981,ポーカー,3,3.85868325544004
13982,オシレーター,3,3.85868325544004
13983,QUICK,16,3.1850439530602155
13984,social,9,3.4249245999275257
13985,ブダペスト,1,4.226694400154885
13986,ファンサ,62,2.6058564546870593
13987,あいあい,3,3.85868325544004
13988,Bigboss,1,4.226694400154885
13989,カブス,4,3.7495216052854055
13990,actTypeScriptNuxtjsNextjs,1,4.226694400154885
13991,ケッペル,1,4.226694400154885
13992,arealwayswantingto,3,3.85868325544004
13993,元請け,9,3.4249245999275257
13994,テネルカナダメドベデワ,1,4.226694400154885
13995,チェーホフ,1,4.226694400154885
13996,ロード,957,1.404905139291601
13997,バルティック,4,3.7495216052854055
13998,コスパ,60,2.620015537178204
13999,めもり,2,4.0048284711681985
14000,NSE,32,2.8903694214999263
14001,Race,2,4.0048284711681985
14002,ミノルタ,8,3.4732464636306752
14003,リリイベ,1,4.226694400154885
14004,register,4,3.7495216052854055
14005,ttitleresnumvedCCwQqwQwAw,1,4.226694400154885
14006,ポルノグラフィー,1,4.226694400154885
14007,コンプライランス,1,4.226694400154885
14008,loyeesweregivenapinkslip,1,4.226694400154885
14009,スピチュアリ,2,4.0048284711681985
14010,cfUBrL,1,4.226694400154885
